seed,seed_index,scenario,max_delay,policy,block,selected_num_agents,selected_eta,block_spent,probe_cost,observable_state_proxy,decision_state_proxy,true_error_magnitude,estimated_rho_global,estimated_rho_cluster,estimated_rho_idiosyncratic,true_rho_global,true_rho_cluster,num_agents,eta,proxy_risk,lrv_used,predicted_exploitation_updates
20260755,25,clustered_08,4,fixed_q1_oracle_eta,7,1,0.0025,2000,0,,,0.060297350026703486,0.0,0.8,0.19999999999999996,0.0,0.8,1.0,0.0025,0.004361499189141231,3.5753333333333326,400.0
20260755,25,clustered_08,4,fixed_q4_oracle_eta,0,4,0.009170040432046712,2000,0,,,0.3,0.0,0.8,0.19999999999999996,0.0,0.8,4.0,0.009170040432046712,0.0057711232904572906,1.0683973291710023,250.0
20260755,25,clustered_08,4,fixed_q4_oracle_eta,1,4,0.0047880164034928676,2000,0,,,0.10297271720227863,0.0,0.8,0.19999999999999996,0.0,0.8,4.0,0.0047880164034928676,0.003293392707107948,1.0683973291710023,250.0
20260755,25,clustered_08,4,fixed_q4_oracle_eta,2,4,0.0025,2000,0,,,0.041005420804845864,0.0,0.8,0.19999999999999996,0.0,0.8,4.0,0.0025,0.0014356507089334223,1.0683973291710023,250.0
20260755,25,clustered_08,4,fixed_q4_oracle_eta,3,4,0.0025,2000,0,,,0.043741789435952826,0.0,0.8,0.19999999999999996,0.0,0.8,4.0,0.0025,0.0015019871538617256,1.0683973291710023,250.0
20260755,25,clustered_08,4,fixed_q4_oracle_eta,4,4,0.0025,2000,0,,,0.04617356658202165,0.0,0.8,0.19999999999999996,0.0,0.8,4.0,0.0025,0.0015645346343371382,1.0683973291710023,250.0
20260755,25,clustered_08,4,fixed_q4_oracle_eta,5,4,0.0025,2000,0,,,0.04601840134165613,0.0,0.8,0.19999999999999996,0.0,0.8,4.0,0.0025,0.0015604425959098469,1.0683973291710023,250.0
20260755,25,clustered_08,4,fixed_q4_oracle_eta,6,4,0.0025,2000,0,,,0.02465920210075164,0.0,0.8,0.19999999999999996,0.0,0.8,4.0,0.0025,0.00112860647983456,1.0683973291710023,250.0
20260755,25,clustered_08,4,fixed_q4_oracle_eta,7,4,0.0025,2000,0,,,0.060017057468316745,0.0,0.8,0.19999999999999996,0.0,0.8,4.0,0.0025,0.0019850520352869853,1.0683973291710023,250.0
20260755,25,clustered_08,4,fixed_q8_oracle_eta,0,8,0.011387886347566916,1992,0,,,0.3,0.0,0.8,0.19999999999999996,0.0,0.8,8.0,0.011387886347566916,0.007975852601986359,1.0658525841137703,166.0
20260755,25,clustered_08,4,fixed_q8_oracle_eta,1,8,0.007384130729697496,1992,0,,,0.13545243015167927,0.0,0.8,0.19999999999999996,0.0,0.8,8.0,0.007384130729697496,0.005179065325419139,1.0658525841137703,166.0
20260755,25,clustered_08,4,fixed_q8_oracle_eta,2,8,0.0025,1992,0,,,0.04058782607463745,0.0,0.8,0.19999999999999996,0.0,0.8,8.0,0.0025,0.0014704940641804098,1.0658525841137703,166.0
20260755,25,clustered_08,4,fixed_q8_oracle_eta,3,8,0.0025,1992,0,,,0.028907695975316353,0.0,0.8,0.19999999999999996,0.0,0.8,8.0,0.0025,0.00111691320319636,1.0658525841137703,166.0
20260755,25,clustered_08,4,fixed_q8_oracle_eta,4,8,0.0025,1992,0,,,0.03523744907369977,0.0,0.8,0.19999999999999996,0.0,0.8,8.0,0.0025,0.001293775315943904,1.0658525841137703,166.0
20260755,25,clustered_08,4,fixed_q8_oracle_eta,5,8,0.0025,1992,0,,,0.014683573917534762,0.0,0.8,0.19999999999999996,0.0,0.8,8.0,0.0025,0.0008468227469770681,1.0658525841137703,166.0
20260755,25,clustered_08,4,fixed_q8_oracle_eta,6,8,0.0025,1992,0,,,0.038568934066247715,0.0,0.8,0.19999999999999996,0.0,0.8,8.0,0.0025,0.0014008818662415588,1.0658525841137703,166.0
20260755,25,clustered_08,4,fixed_q8_oracle_eta,7,8,0.0025,1992,0,,,0.03221695460461502,0.0,0.8,0.19999999999999996,0.0,0.8,8.0,0.0025,0.001205024449982744,1.0658525841137703,166.0
20260755,25,clustered_08,4,fixed_q32_oracle_eta,0,32,0.021810154653305155,1980,0,,,0.3,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.021810154653305155,0.01928907536552767,1.1428410076309397,55.0
20260755,25,clustered_08,4,fixed_q32_oracle_eta,1,32,0.007384130729697496,1980,0,,,0.10717687422239794,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.007384130729697496,0.007444494986806155,1.1428410076309397,55.0
20260755,25,clustered_08,4,fixed_q32_oracle_eta,2,32,0.0025,1980,0,,,0.02133060249125753,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0025,0.0006913926018218814,1.1428410076309397,55.0
20260755,25,clustered_08,4,fixed_q32_oracle_eta,3,32,0.0025,1980,0,,,0.05036692576252314,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0025,0.0022710867641513015,1.1428410076309397,55.0
20260755,25,clustered_08,4,fixed_q32_oracle_eta,4,32,0.0038555270635198514,1980,0,,,0.07367756810009815,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0038555270635198514,0.0043123858104404675,1.1428410076309397,55.0
20260755,25,clustered_08,4,fixed_q32_oracle_eta,5,32,0.0047880164034928676,1980,0,,,0.07636572643855084,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0047880164034928676,0.0045684003861441854,1.1428410076309397,55.0
20260755,25,clustered_08,4,fixed_q32_oracle_eta,6,32,0.0025,1980,0,,,0.02327881680373725,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0025,0.0007577444325050704,1.1428410076309397,55.0
20260755,25,clustered_08,4,fixed_q32_oracle_eta,7,32,0.0025,1980,0,,,0.008753287694052574,0.0,0.8,0.19999999999999996,0.0,0.8,32.0,0.0025,0.0004044285422597259,1.1428410076309397,55.0
20260755,25,balanced_08,4,state_correlation_adaptive,0,4,0.01414213562373095,2000,96,1.0,1.0,0.09932480526756676,0.0,0.6602907274982458,0.33970927250175426,0.4,0.4,4.0,0.01414213562373095,0.007875095494692475,0.9473047836545772,238.0
20260755,25,balanced_08,4,state_correlation_adaptive,1,1,0.0038555270635198514,1996,96,0.5267171866064823,0.5267171866064823,0.4755707600616038,0.7135227715235944,0.06925953148363038,0.21721769699277516,0.4,0.4,1.0,0.0038555270635198514,0.04841473416314816,18.4189149878673,380.0
20260755,25,balanced_08,4,state_correlation_adaptive,2,1,0.0047880164034928676,1996,96,0.802416288581199,0.802416288581199,0.04310925790053372,0.6057349135616897,0.17116369719587915,0.2231013892424312,0.4,0.4,1.0,0.0047880164034928676,0.05453162517064309,16.154568229966205,380.0
20260755,25,balanced_08,4,state_correlation_adaptive,3,1,0.0025,1996,96,0.3172179896927684,0.3172179896927684,0.11721972535888954,0.6165506270884075,0.16213984845387952,0.221309524457713,0.4,0.4,1.0,0.0025,0.03246179091658365,16.384895501691467,380.0
20260755,25,balanced_08,4,state_correlation_adaptive,4,1,0.0038555270635198514,1996,96,0.3816353667833994,0.3816353667833994,0.20836453679777864,0.49986020270414305,0.2347577645342601,0.2653820327615967,0.4,0.4,1.0,0.0038555270635198514,0.03303647276263558,13.835721122935146,380.0
20260755,25,balanced_08,4,state_correlation_adaptive,5,1,0.0025,1996,96,0.16726135268515183,0.16726135268515183,0.23139838468034274,0.4518478308014509,0.3061293488912527,0.24202282030729647,0.4,0.4,1.0,0.0025,0.017904694003823145,12.894500663184088,380.0
20260755,25,balanced_08,4,state_correlation_adaptive,6,1,0.0031046445301837096,1996,96,0.26624528418284293,0.26624528418284293,0.03219040902898339,0.2471547483354327,0.4431626259010331,0.30968262576353406,0.4,0.4,1.0,0.0031046445301837096,0.018569797406297783,8.447888107974176,380.0
20260755,25,balanced_08,4,state_correlation_adaptive,7,2,0.0025,1998,96,0.11914938815817738,0.11914938815817738,0.01487341636729601,0.21027739676382506,0.5209594350555207,0.26876316818065416,0.4,0.4,2.0,0.0025,0.010139342059647744,7.267766905160805,317.0
20260755,25,balanced_08,4,correlation_only_adaptive,0,4,0.009170040432046712,2000,96,1.0,0.3,0.09932480526756676,0.0,0.6602907274982458,0.33970927250175426,0.4,0.4,4.0,0.009170040432046712,0.005430616213782028,0.9473047836545772,238.0
20260755,25,balanced_08,4,correlation_only_adaptive,1,1,0.0025,1996,96,0.681964642349517,0.3,0.3339663968738449,0.7471224242770766,0.05761199971809722,0.19526557600482616,0.4,0.4,1.0,0.0025,0.033849081346405234,19.176947202808904,380.0
20260755,25,balanced_08,4,correlation_only_adaptive,2,1,0.0025,1996,96,0.8455883678642826,0.3,0.0037311259684308365,0.6502733726389741,0.14266717929631034,0.20705944806471557,0.4,0.4,1.0,0.0025,0.031664687426725915,17.125515763068165,380.0
20260755,25,balanced_08,4,correlation_only_adaptive,3,1,0.0025,1996,96,0.25676764962877285,0.3,0.062081740209463984,0.643651418463499,0.14253060901283543,0.2138179725236654,0.4,0.4,1.0,0.0025,0.0314988901342682,16.969810432034475,380.0
20260755,25,balanced_08,4,correlation_only_adaptive,4,1,0.0025,1996,96,0.3617693402946868,0.3,0.22648474377019784,0.5367705786315108,0.20654859487345237,0.2566808264950369,0.4,0.4,1.0,0.0025,0.029005785477283164,14.628459254562783,380.0
20260755,25,balanced_08,4,correlation_only_adaptive,5,1,0.0031046445301837096,1996,96,0.16909039525152525,0.3,0.22973007774020646,0.4567543583106877,0.3017623864976915,0.24148325519162075,0.4,0.4,1.0,0.0031046445301837096,0.026777526586179965,12.998279170274822,380.0
20260755,25,balanced_08,4,correlation_only_adaptive,6,1,0.0038555270635198514,1996,96,0.24469134506616624,0.3,0.012530622604807714,0.23160070374582511,0.4505241731547614,0.3178751230994135,0.4,0.4,1.0,0.0038555270635198514,0.01959598315450644,8.102087302402696,380.0
20260755,25,balanced_08,4,correlation_only_adaptive,7,1,0.0038555270635198514,1996,96,0.11684690953061105,0.3,0.012773278762789204,0.20155746307607955,0.5260922584411777,0.2723502784827428,0.4,0.4,1.0,0.0038555270635198514,0.018665451043698083,7.593309084204311,380.0
20260755,25,balanced_08,4,state_oracle,0,1,0.0031046445301837096,2000,0,,,0.3,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0031046445301837096,0.024474559619965704,11.92166666666666,400.0
20260755,25,balanced_08,4,state_oracle,1,32,0.0025,1980,0,,,0.10336086086034141,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.01300614118246898,16.176108003815457,55.0
20260755,25,balanced_08,4,state_oracle,2,1,0.0025,2000,0,,,0.17170642760376345,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.016886606719583388,11.92166666666666,400.0
20260755,25,balanced_08,4,state_oracle,3,32,0.0025,1980,0,,,0.06962792426285823,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.008579788659385926,16.176108003815457,55.0
20260755,25,balanced_08,4,state_oracle,4,32,0.0025,1980,0,,,0.007523151834462471,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.004945684359777805,16.176108003815457,55.0
20260755,25,balanced_08,4,state_oracle,5,32,0.0025,1980,0,,,0.04446764560729957,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.006402676158396651,16.176108003815457,55.0
20260755,25,balanced_08,4,state_oracle,6,32,0.0025,1980,0,,,0.0899934805176496,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.011046338060154445,16.176108003815457,55.0
20260755,25,balanced_08,4,state_oracle,7,32,0.0025,1980,0,,,0.007783378078694582,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.004948419866453082,16.176108003815457,55.0
20260755,25,balanced_08,4,fixed_q1_oracle_eta,0,1,0.0031046445301837096,2000,0,,,0.3,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0031046445301837096,0.024474559619965704,11.92166666666666,400.0
20260755,25,balanced_08,4,fixed_q1_oracle_eta,1,1,0.0025,2000,0,,,0.10336086086034141,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.01434871678961812,11.92166666666666,400.0
20260755,25,balanced_08,4,fixed_q1_oracle_eta,2,1,0.0025,2000,0,,,0.06652712381510757,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.013503959525715158,11.92166666666666,400.0
20260755,25,balanced_08,4,fixed_q1_oracle_eta,3,1,0.0025,2000,0,,,0.1094558207720126,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.014523822378444259,11.92166666666666,400.0
20260755,25,balanced_08,4,fixed_q1_oracle_eta,4,1,0.0025,2000,0,,,0.14575838835200078,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.015774558463232075,11.92166666666666,400.0
20260755,25,balanced_08,4,fixed_q1_oracle_eta,5,1,0.0025,2000,0,,,0.09578648893056348,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.014145085437454156,11.92166666666666,400.0
20260755,25,balanced_08,4,fixed_q1_oracle_eta,6,1,0.0025,2000,0,,,0.04160798798484596,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.013140192609857186,11.92166666666666,400.0
20260755,25,balanced_08,4,fixed_q1_oracle_eta,7,1,0.0025,2000,0,,,0.060405305592319714,0.4,0.4,0.19999999999999996,0.4,0.4,1.0,0.0025,0.013399059279127629,11.92166666666666,400.0
20260755,25,balanced_08,4,fixed_q4_oracle_eta,0,4,0.0031046445301837096,2000,0,,,0.3,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0031046445301837096,0.0364546825075552,14.223727800901829,250.0
20260755,25,balanced_08,4,fixed_q4_oracle_eta,1,4,0.0025,2000,0,,,0.14775802122354256,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0025,0.01895486973691145,14.223727800901829,250.0
20260755,25,balanced_08,4,fixed_q4_oracle_eta,2,4,0.0025,2000,0,,,0.20130339710348394,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0025,0.024301448881336438,14.223727800901829,250.0
20260755,25,balanced_08,4,fixed_q4_oracle_eta,3,4,0.0025,2000,0,,,0.07606784254874047,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0025,0.014364770115722751,14.223727800901829,250.0
20260755,25,balanced_08,4,fixed_q4_oracle_eta,4,4,0.0025,2000,0,,,0.028219936037031358,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0025,0.012937360766459814,14.223727800901829,250.0
20260755,25,balanced_08,4,fixed_q4_oracle_eta,5,4,0.0025,2000,0,,,0.2084176813626919,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0025,0.025135267715180168,14.223727800901829,250.0
20260755,25,balanced_08,4,fixed_q4_oracle_eta,6,4,0.0031046445301837096,2000,0,,,0.2734399546163666,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0031046445301837096,0.033237297188808954,14.223727800901829,250.0
20260755,25,balanced_08,4,fixed_q4_oracle_eta,7,4,0.0025,2000,0,,,0.19855737102768586,0.4,0.4,0.19999999999999996,0.4,0.4,4.0,0.0025,0.023987350547802256,14.223727800901829,250.0
20260755,25,balanced_08,4,fixed_q8_oracle_eta,0,8,0.0038555270635198514,1992,0,,,0.3,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0038555270635198514,0.04585213298960468,14.96731000693721,166.0
20260755,25,balanced_08,4,fixed_q8_oracle_eta,1,8,0.0025,1992,0,,,0.05096652737921985,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.011704220533632525,14.96731000693721,166.0
20260755,25,balanced_08,4,fixed_q8_oracle_eta,2,8,0.0025,1992,0,,,0.13158669360338268,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.018115097414373258,14.96731000693721,166.0
20260755,25,balanced_08,4,fixed_q8_oracle_eta,3,8,0.0025,1992,0,,,0.17472175061707598,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.02387047197709195,14.96731000693721,166.0
20260755,25,balanced_08,4,fixed_q8_oracle_eta,4,8,0.0025,1992,0,,,0.09543138394781057,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.014539762135814522,14.96731000693721,166.0
20260755,25,balanced_08,4,fixed_q8_oracle_eta,5,8,0.0025,1992,0,,,0.01378446446336101,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.010655489417664447,14.96731000693721,166.0
20260755,25,balanced_08,4,fixed_q8_oracle_eta,6,8,0.0025,1992,0,,,0.024236767535811242,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.01082859952522537,14.96731000693721,166.0
20260755,25,balanced_08,4,fixed_q8_oracle_eta,7,8,0.0025,1992,0,,,0.18936040346238586,0.4,0.4,0.19999999999999996,0.4,0.4,8.0,0.0025,0.026192057841335596,14.96731000693721,166.0
20260755,25,balanced_08,4,fixed_q32_oracle_eta,0,32,0.0047880164034928676,1980,0,,,0.3,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0047880164034928676,0.06900584292620243,16.176108003815457,55.0
20260755,25,balanced_08,4,fixed_q32_oracle_eta,1,32,0.0025,1980,0,,,0.06868918554874509,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.008480111220752096,16.176108003815457,55.0
20260755,25,balanced_08,4,fixed_q32_oracle_eta,2,32,0.0025,1980,0,,,0.021657514210708002,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.005258512552591362,16.176108003815457,55.0
20260755,25,balanced_08,4,fixed_q32_oracle_eta,3,32,0.0025,1980,0,,,0.04342582319078506,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.006333314701781414,16.176108003815457,55.0
20260755,25,balanced_08,4,fixed_q32_oracle_eta,4,32,0.0025,1980,0,,,0.0003302046467259516,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.004902802847907494,16.176108003815457,55.0
20260755,25,balanced_08,4,fixed_q32_oracle_eta,5,32,0.0025,1980,0,,,0.14979221390090253,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.021925471954641697,16.176108003815457,55.0
20260755,25,balanced_08,4,fixed_q32_oracle_eta,6,32,0.0025,1980,0,,,0.14615867770602367,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.021106425704031158,16.176108003815457,55.0
20260755,25,balanced_08,4,fixed_q32_oracle_eta,7,32,0.0025,1980,0,,,0.13989355846357318,0.4,0.4,0.19999999999999996,0.4,0.4,32.0,0.0025,0.01975243957288804,16.176108003815457,55.0
20260755,25,independent,16,state_correlation_adaptive,0,2,0.005946035575013605,1998,96,0.2969533260870034,0.2969533260870034,0.25248746782607945,0.04036721835931291,0.20445490190080673,0.7551778797398803,0.0,0.0,2.0,0.005946035575013605,0.008319479609329734,2.165152259136126,317.0
20260755,25,independent,16,state_correlation_adaptive,1,32,0.0025,1968,96,0.016084023820928967,0.016084023820928967,0.017763857603841336,0.11319241185817085,0.0,0.8868075881418291,0.0,0.0,32.0,0.0025,0.0015134683534873909,4.456073168162807,52.0
20260755,25,independent,16,state_correlation_adaptive,2,2,0.0025,1998,96,0.11162443417275186,0.11162443417275186,0.034167529859720214,0.0787633432692252,0.0,0.9212366567307748,0.0,0.0,2.0,0.0025,0.0054208875412128,2.885085728547404,317.0
20260755,25,independent,16,state_correlation_adaptive,3,8,0.0025,1992,96,0.05158911173490169,0.05158911173490169,0.0670346298250271,0.04873365025343153,0.03424213878116967,0.9170242109653988,0.0,0.0,8.0,0.0025,0.0025583265098570347,1.972274408538894,158.0
20260755,25,independent,16,state_correlation_adaptive,4,2,0.0047880164034928676,1998,96,0.20625773114341533,0.20625773114341533,0.0058775541441763056,0.059669716907894355,0.0,0.9403302830921056,0.0,0.0,2.0,0.0047880164034928676,0.007439563578105112,2.3675032154366065,317.0
20260755,25,independent,16,state_correlation_adaptive,5,4,0.0031046445301837096,2000,96,0.06006894594925653,0.06006894594925653,0.06267068012486175,0.009438385364912311,0.0,0.9905616146350877,0.0,0.0,4.0,0.0031046445301837096,0.001654197315270708,0.6935933854920691,238.0
20260755,25,independent,16,state_correlation_adaptive,6,4,0.009170040432046712,2000,96,0.21067092593309505,0.21067092593309505,0.0181192475949413,0.0,0.12157925452752216,0.8784207454724778,0.0,0.0,4.0,0.009170040432046712,0.002738204512450432,0.4803784129649816,238.0
20260755,25,independent,16,state_correlation_adaptive,7,4,0.0038555270635198514,2000,96,0.06470564908879847,0.06470564908879847,0.030502290108359413,0.003491317939672037,0.09571619961121569,0.9007924824491123,0.0,0.0,4.0,0.0038555270635198514,0.0016010771411007155,0.5758113878250086,238.0
20260755,25,independent,16,correlation_only_adaptive,0,2,0.005946035575013605,1998,96,0.2969533260870034,0.3,0.25248746782607945,0.04036721835931291,0.20445490190080673,0.7551778797398803,0.0,0.0,2.0,0.005946035575013605,0.008360944645961654,2.165152259136126,317.0
20260755,25,independent,16,correlation_only_adaptive,1,1,0.0047880164034928676,1996,96,0.016084023820928967,0.3,0.017763857603841336,0.11319241185817085,0.0,0.8868075881418291,0.0,0.0,1.0,0.0047880164034928676,0.012057105492687362,4.155493982192686,380.0
20260755,25,independent,16,correlation_only_adaptive,2,1,0.0047880164034928676,1996,96,0.01,0.3,0.010936512658827538,0.06926440696584471,0.0,0.9307355930341553,0.0,0.0,1.0,0.0047880164034928676,0.009648467640429217,3.1249429874187156,380.0
20260755,25,independent,16,correlation_only_adaptive,3,2,0.007384130729697496,1998,96,0.050377510202208424,0.3,0.10723189153348989,0.029913808054961726,0.005227852465241005,0.9648583394797973,0.0,0.0,2.0,0.007384130729697496,0.006581201151384693,1.5690968981461757,317.0
20260755,25,independent,16,correlation_only_adaptive,4,32,0.04177095129709654,1968,96,0.21672337947115738,0.3,0.0040830524468939205,0.0,0.0,1.0,0.0,0.0,32.0,0.04177095129709654,0.0013693497769492874,0.04687499999999999,52.0
20260755,25,independent,16,correlation_only_adaptive,5,4,0.011387886347566916,2000,96,0.17943172774201518,0.3,0.0012254107397639373,0.0,0.11487520959698838,0.8851247904030116,0.0,0.0,4.0,0.011387886347566916,0.0030919771792445273,0.47456770440313845,238.0
20260755,25,independent,16,correlation_only_adaptive,6,8,0.017562521603732995,1992,96,0.03962720875100707,0.3,0.03511583928569742,0.0,0.06550402660923206,0.934495973390768,0.0,0.0,8.0,0.017562521603732995,0.0026290034492668806,0.25941953880259516,158.0
20260755,25,independent,16,correlation_only_adaptive,7,8,0.017562521603732995,1992,96,0.0688323341142843,0.3,0.0011167120382014417,0.0,0.0379440133185812,0.9620559866814189,0.0,0.0,8.0,0.017562521603732995,0.002358341039106708,0.22916027768752886,158.0
20260755,25,independent,16,state_oracle,0,32,0.04177095129709654,1980,0,,,0.3,0.0,0.0,1.0,0.0,0.0,32.0,0.04177095129709654,0.0013420884643689996,0.04687499999999999,55.0
20260755,25,independent,16,state_oracle,1,32,0.01414213562373095,1980,0,,,0.04033600969953745,0.0,0.0,1.0,0.0,0.0,32.0,0.01414213562373095,0.0005616578346476786,0.04687499999999999,55.0
20260755,25,independent,16,state_oracle,2,32,0.0025,1980,0,,,0.0068196547114555825,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,5.0968492314474544e-05,0.04687499999999999,55.0
20260755,25,independent,16,state_oracle,3,32,0.0025,1980,0,,,0.0030848376040816246,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,2.168487342613963e-05,0.04687499999999999,55.0
20260755,25,independent,16,state_oracle,4,32,0.0025,1980,0,,,0.005785351545308541,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,3.9955054987949665e-05,0.04687499999999999,55.0
20260755,25,independent,16,state_oracle,5,32,0.0025,1980,0,,,0.00461400999717392,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,3.0719125502319734e-05,0.04687499999999999,55.0
20260755,25,independent,16,state_oracle,6,32,0.0025,1980,0,,,0.002325280062445487,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,1.8585429146161992e-05,0.04687499999999999,55.0
20260755,25,independent,16,state_oracle,7,32,0.0025,1980,0,,,0.003252536396068956,0.0,0.0,1.0,0.0,0.0,32.0,0.0025,2.26184640515062e-05,0.04687499999999999,55.0
20260755,25,independent,16,fixed_q1_oracle_eta,0,1,0.005946035575013605,2000,0,,,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.005946035575013605,0.0051973829943886335,1.4999999999999998,400.0
20260755,25,independent,16,fixed_q1_oracle_eta,1,1,0.0025,2000,0,,,0.014306609110664628,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.0016515419005291934,1.4999999999999998,400.0
20260755,25,independent,16,fixed_q1_oracle_eta,2,1,0.0025,2000,0,,,0.03753099016446495,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.0018140640343373795,1.4999999999999998,400.0
20260755,25,independent,16,fixed_q1_oracle_eta,3,1,0.0025,2000,0,,,0.0927139371395324,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.0027843264179416597,1.4999999999999998,400.0
20260755,25,independent,16,fixed_q1_oracle_eta,4,1,0.0025,2000,0,,,0.007944928689153911,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.0016324321346683132,1.4999999999999998,400.0
20260755,25,independent,16,fixed_q1_oracle_eta,5,1,0.0025,2000,0,,,0.007254428538252964,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.0016310153218182868,1.4999999999999998,400.0
20260755,25,independent,16,fixed_q1_oracle_eta,6,1,0.0025,2000,0,,,0.05276825758032132,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.001999807998012446,1.4999999999999998,400.0
20260755,25,independent,16,fixed_q1_oracle_eta,7,1,0.0025,2000,0,,,0.019492327690565553,0.0,0.0,1.0,0.0,0.0,1.0,0.0025,0.0016752030299345328,1.4999999999999998,400.0
20260755,25,independent,16,fixed_q4_oracle_eta,0,4,0.011387886347566916,2000,0,,,0.3,0.0,0.0,1.0,0.0,0.0,4.0,0.011387886347566916,0.0024336881712942863,0.37499999999999994,250.0
20260755,25,independent,16,fixed_q4_oracle_eta,1,4,0.0038555270635198514,2000,0,,,0.05357515635705398,0.0,0.0,1.0,0.0,0.0,4.0,0.0038555270635198514,0.001035330588199247,0.37499999999999994,250.0
20260755,25,independent,16,fixed_q4_oracle_eta,2,4,0.0025,2000,0,,,0.0035916302842641636,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.0003387698315423632,0.37499999999999994,250.0
20260755,25,independent,16,fixed_q4_oracle_eta,3,4,0.0025,2000,0,,,0.008344048568859678,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.0003549959246047361,0.37499999999999994,250.0
20260755,25,independent,16,fixed_q4_oracle_eta,4,4,0.0025,2000,0,,,0.013960125680144,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.0003908279527797973,0.37499999999999994,250.0
20260755,25,independent,16,fixed_q4_oracle_eta,5,4,0.0025,2000,0,,,0.021345927432684233,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.00046542111110580683,0.37499999999999994,250.0
20260755,25,independent,16,fixed_q4_oracle_eta,6,4,0.0025,2000,0,,,0.01385282226665148,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.0003899742381178783,0.37499999999999994,250.0
20260755,25,independent,16,fixed_q4_oracle_eta,7,4,0.0025,2000,0,,,0.032364141302922825,0.0,0.0,1.0,0.0,0.0,4.0,0.0025,0.0006347063479972408,0.37499999999999994,250.0
20260755,25,independent,16,fixed_q8_oracle_eta,0,8,0.017562521603732995,1992,0,,,0.3,0.0,0.0,1.0,0.0,0.0,8.0,0.017562521603732995,0.0019100660926828503,0.18749999999999997,166.0
